song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
One Thing Right,Marshmello & Kane Brown,76,57.0,57,2,c71a29d6-cf82-4f08-8b0c-ad5ea64b7447,,,,,,,,,
Soltera,"Lunay, Daddy Yankee & Bad Bunny",77,75.0,73,8,994740ea-002a-4a5d-b13b-205985c1acde,,,,,,,,,
When I Grow Up,NF,78,,78,1,730796cd-54de-4034-b343-e2b139970c78,danceable,pop,female,not_aggressive,voice,109.947212219,A#,0.704882442951,not_happy
Raised On Country,Chris Young,79,81.0,79,5,f302bbab-713d-4a98-81a5-c98ac879789d,danceable,roc,male,not_aggressive,voice,147.926177979,D,0.916578888893,happy
Before I Let Go,Beyonce,80,79.0,65,11,cb6e819a-ce5c-4f70-b32b-f60ed4401604,danceable,pop,female,not_aggressive,instrumental,102.958877563,A#,0.937182247639,not_happy
My Type,Saweetie,81,,81,1,243f2558-8612-44b0-bf38-287acf7e44d7,danceable,hip,female,not_aggressive,voice,104.986694336,C,0.954523861408,happy
24/7,Meek Mill Featuring Ella Mai,82,69.0,54,13,4256b6cb-93df-4914-9d56-1950e783903c,,,,,,,,,
Mother's Daughter,Miley Cyrus,83,,54,2,6b07f32e-4a68-481f-a28d-a4c12046245d,,,,,,,,,
Lalala,Y2K & bbno$,84,,84,1,cf696838-53e7-4412-b94c-c0bcb1e2cf42,,,,,,,,,
La La Land,Bryce Vine Featuring YG,85,85.0,85,5,adb01324-bbc6-4634-b7d5-996d338ca8d9,,,,,,,,,
Cash Shit,Megan Thee Stallion Featuring DaBaby,86,98.0,86,2,4e2b1d5a-4b23-4241-af36-4c689ceb4421,,,,,,,,,
Calma,Pedro Capo X Farruko,87,91.0,71,16,0059409e-460a-40f6-82cf-94ab0e15e708,,,,,,,,,
Eyes On You,Chase Rice,88,84.0,38,20,e004cd0e-0e98-40e5-89ca-81cb185a64d5,,,,,,,,,
Trampoline,SHAED,89,77.0,77,5,51ae7463-3af5-4888-a468-895bebcbd37c,,,,,,,,,
Girls Need Love,Summer Walker X Drake,90,74.0,37,19,63abc389-28b5-4734-8677-405768ae1064,,,,,,,,,
Love Ain't,Eli Young Band,91,90.0,50,12,00b87afb-f39f-430a-b22e-85a261468e21,danceable,roc,male,not_aggressive,voice,98.0459060669,E,0.898925483227,happy
MEGATRON,Nicki Minaj,92,20.0,20,2,1327b608-c616-409e-bec0-0f11a78a662f,danceable,rhy,female,not_aggressive,voice,93.960395813,C,0.900866448879,happy
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",93,83.0,81,4,6b048c69-73cf-4229-9006-0112dbea4adf,danceable,rhy,female,not_aggressive,instrumental,87.9576950073,F,0.948481440544,not_happy
Wake Up,Travis Scott,94,82.0,30,5,7a68ab7b-a148-4917-882d-dea45d3de0a4,danceable,rhy,female,not_aggressive,voice,148.931900024,B,0.674654066563,not_happy
The Ones That Didn't Make It Back Home,Justin Moore,95,93.0,93,3,2038d56a-d59b-41fb-8912-c98be8249afc,danceable,roc,male,not_aggressive,voice,138.038726807,D#,0.931264281273,not_happy
Sanguine Paradise,Lil Uzi Vert,96,89.0,28,12,dc31586e-3785-42f3-8a0e-5a885fe6b6a5,danceable,rhy,female,not_aggressive,voice,134.883071899,A,0.833666324615,not_happy
Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,97,80.0,19,7,41c6e8b9-688b-4804-a73f-5cfc3cbcf089,,,,,,,,,
Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",98,78.0,78,6,17647ef4-1e00-4920-9276-d2f1dce9e4f6,danceable,hip,female,not_aggressive,voice,135.989089966,A#,0.945215702057,happy
Tap,NAV Featuring Meek Mill,99,95.0,89,4,88d54c22-024e-46f9-9416-cb83e22ac7ec,,,,,,,,,
Ocean Eyes,Billie Eilish,100,86.0,84,19,26b5cf0e-cf37-4fda-9625-a3e784a30109,,,,,,,,,
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1.0,1,19,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
Bad Guy,Billie Eilish,2,2.0,2,15,f0fd62f3-cdb4-4fce-a3d1-b5206f6875e4,,,,,,,,,
Goodbyes,Post Malone Featuring Young Thug,3,,3,1,d23659cc-7bad-4cdc-93e1-ced6426e3c4b,,,,,,,,,
Talk,Khalid,4,3.0,3,22,1a4d507e-1c64-45e9-8ee5-e3963be93c91,,,,,,,,,
Senorita,Shawn Mendes & Camila Cabello,5,5.0,2,3,2388d3c6-50f0-4cd5-a20a-8b68ac9a2621,danceable,dan,male,not_aggressive,instrumental,129.943710327,A,0.859284818172,not_happy
I Don't Care,Ed Sheeran & Justin Bieber,6,4.0,2,9,643170cd-6349-496b-af6d-a9f5643ec5bb,,,,,,,,,
Truth Hurts,Lizzo,7,6.0,6,10,1e88ada8-7fea-49d0-9e21-0413485fc694,,,,,,,,,
Sucker,Jonas Brothers,8,7.0,1,19,a9b16d1e-3e23-452c-b7f3-e879cf6cbdd3,,,,,,,,,
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9,8.0,1,38,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
Suge,DaBaby,10,10.0,7,15,2e46313c-7d8d-4019-833c-cac666861eee,,,,,,,,,
Money In The Grave,Drake Featuring Rick Ross,11,11.0,7,4,63b31e5c-df3f-4900-9d86-ebf31f753102,danceable,rhy,female,not_aggressive,voice,100.305137634,A#,0.882453560829,not_happy
No Guidance,Chris Brown Featuring Drake,12,9.0,9,5,897719b4-e6dd-41c2-bd3d-9d43cab454a5,,,,,,,,,
Wow.,Post Malone,13,12.0,2,29,112ff70c-7e9a-46df-9235-e82939575ad0,,,,,,,,,
If I Can't Have You,Shawn Mendes,14,14.0,2,10,6dd2d92e-90f0-4f23-aab6-87316a653b4f,danceable,rhy,male,not_aggressive,instrumental,120.9034729,A,0.940785050392,not_happy
Dancing With A Stranger,Sam Smith & Normani,15,15.0,7,26,6d9baf48-0e17-4018-9a11-eb5eba7ceed7,,,,,,,,,
You Need To Calm Down,Taylor Swift,16,13.0,2,4,f40d709b-4e48-4e40-ab6b-4a02ec39498c,,,,,,,,,
God's Country,Blake Shelton,17,17.0,17,15,e0287d0e-9d09-4ced-9434-fb9c27d7d17d,danceable,pop,male,aggressive,instrumental,139.890838623,F,0.922444462776,not_happy
"Hey Look Ma, I Made It",Panic! At The Disco,18,18.0,18,13,057c8042-8030-4070-b01b-b11b00817a0d,not_danceable,pop,male,not_aggressive,voice,108.025169373,A#,0.916709542274,not_happy
The Git Up,Blanco Brown,19,16.0,16,5,bcfb9be9-5ea0-4998-9822-68fc1cc76cf4,,,,,,,,,
Without Me,Halsey,20,19.0,1,40,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Pop Out,Polo G Featuring Lil Tjay,21,20.0,11,16,a37c9b63-906b-447d-bb66-c42ac45e1489,danceable,hip,female,not_aggressive,voice,83.9210205078,A#,0.922618806362,happy
Happier,Marshmello & Bastille,22,25.0,2,47,ff183df7-8234-4cae-93bd-ee4a0d0bd709,not_danceable,cla,female,not_aggressive,instrumental,99.5504302979,G,0.633028209209,not_happy
Beer Never Broke My Heart,Luke Combs,23,24.0,22,10,f93ab292-594b-4bdd-93dd-7abc8c905314,,,,,,,,,
7 Rings,Ariana Grande,24,23.0,1,25,117b1f31-c252-46f8-829c-99ffea92838c,,,,,,,,,
Sweet But Psycho,Ava Max,25,21.0,10,30,f9b48b9e-fee4-4bff-8b50-646aca297b80,danceable,pop,female,not_aggressive,voice,132.953552246,C#,0.880677103996,happy
Ran$om,Lil Tecca,26,35.0,26,6,6a4be581-37be-45d9-9b14-522b7f0dd183,danceable,pop,female,not_aggressive,voice,89.8520202637,A#,0.839504361153,not_happy
Panini,Lil Nas X,27,22.0,16,3,fa60c2aa-288c-4f23-846d-05ef9b4d22b7,danceable,dan,female,not_aggressive,instrumental,153.541397095,F,0.783972978592,not_happy
Whiskey Glasses,Morgan Wallen,28,27.0,17,19,fac61a09-4c85-4583-8786-ad7c41b00c48,danceable,roc,male,not_aggressive,voice,150.107376099,F#,0.960179388523,happy
The London,"Young Thug, J. Cole & Travis Scott",29,31.0,12,7,94853b83-5992-4744-a87b-d949b31cf775,danceable,rhy,male,not_aggressive,voice,97.9715652466,F,0.86017781496,not_happy
Act Up,City Girls,30,30.0,26,19,d6ebc3b9-7ad9-400f-8d46-ff7c1e76e2dd,danceable,hip,female,not_aggressive,instrumental,96.9854125977,C,0.773581385612,not_happy
Never Really Over,Katy Perry,31,28.0,15,6,b6fe3b81-8eb9-48b9-8e2f-12ae87cb97c4,,,,,,,,,
Middle Child,J. Cole,32,43.0,4,25,3f6861eb-7173-43e3-bd3b-242ab94fcde2,danceable,rhy,female,not_aggressive,voice,123.900672913,A#,0.790315449238,not_happy
High Hopes,Panic! At The Disco,33,33.0,4,49,c1296fc9-08d8-4c4b-af8b-d92da5397850,danceable,pop,male,aggressive,voice,163.938995361,A#,0.913865327835,happy
Speechless,Dan + Shay,34,34.0,24,29,7230a157-87d2-4242-868a-9b1d3253e392,danceable,pop,male,not_aggressive,voice,135.915725708,F#,0.673207223415,not_happy
Rumor,Lee Brice,35,32.0,25,18,8d9c5da7-09a9-4b76-b6d9-23b314399416,not_danceable,rhy,female,not_aggressive,voice,140.90145874,A,0.71574473381,not_happy
Someone You Loved,Lewis Capaldi,36,46.0,36,9,c184036f-d31c-4124-9217-916d6a1473bb,,,,,,,,,
Eastside,"benny blanco, Halsey & Khalid",37,36.0,9,52,bda15326-0c46-4bbd-954d-163de73f5365,,,,,,,,,
Shotta Flow,NLE Choppa,38,45.0,38,12,286c68bb-66a8-4b8b-b850-1a3c72762af7,danceable,hip,female,not_aggressive,voice,120.111732483,A#,0.770028114319,not_happy
Pure Water,Mustard & Migos,39,29.0,23,24,775b2382-638a-4bf8-bc72-1e838cd16fd5,danceable,rhy,female,not_aggressive,voice,101.001426697,F,0.91426050663,not_happy
Beautiful People,Ed Sheeran Featuring Khalid,40,26.0,26,2,f3f9f36c-9a6c-46d6-a84f-ba2afd104dfe,,,,,,,,,
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,41,37.0,34,7,8380f596-7433-4aae-86e1-d3a108c85b74,danceable,roc,female,aggressive,voice,172.265365601,A,0.975528240204,not_happy
Going Bad,Meek Mill Featuring Drake,42,40.0,6,32,87d28876-a4f9-44bc-9171-3c6dd19f3bc5,,,,,,,,,
Con Calma,Daddy Yankee & Katy Perry Featuring Snow,43,41.0,22,23,63f3edce-ad61-43f3-8081-c9211af40f86,,,,,,,,,
Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",44,,44,1,aff3720c-e9e8-4185-90ed-fabda25c2e36,,,,,,,,,
Shallow,Lady Gaga & Bradley Cooper,45,49.0,1,41,baf7fd65-40bc-48be-a224-9c725f2b8f76,,,,,,,,,
Look Back At It,A Boogie Wit da Hoodie,46,48.0,27,31,c8374c1a-8c6f-4f45-9b4e-59187679b983,danceable,rhy,female,not_aggressive,voice,95.6127243042,D#,0.865969896317,not_happy
Better,Khalid,47,47.0,8,43,9b8fe367-124f-4ead-a03c-d2d5b890c507,,,,,,,,,
Knockin' Boots,Luke Bryan,48,50.0,48,11,34b5e938-5d4c-40ef-acb4-e8bb8c386d58,,,,,,,,,
Some Of It,Eric Church,49,55.0,49,7,c00e7de7-3634-4615-ba09-72814b3870f8,,,,,,,,,
Sicko Mode,Travis Scott,50,44.0,1,49,69913c93-47b1-4196-acc9-f492f6db35f5,,,,,,,,,
Rodeo,Lil Nas X & Cardi B Or Nas,51,38.0,22,3,f8f173f2-393f-4c84-8811-bc1ebf4b7c37,,,,,,,,,
ME!,Taylor Swift Featuring Brendon Urie,52,39.0,2,12,26359b00-81fa-4f04-bcb5-d1f3955e72e7,danceable,pop,male,not_aggressive,voice,90.9808654785,F,0.97845607996,happy
Go Loko,"YG, Tyga & Jon Z",53,53.0,49,10,3e011372-da42-41d4-b85e-c2b8d374c7fb,,,,,,,,,
Nightmare,Halsey,54,54.0,15,8,7ea8826d-436c-420f-943d-ceb3d0c20892,danceable,pop,female,not_aggressive,voice,146.074478149,A,0.714864552021,not_happy
EARFQUAKE,"Tyler, The Creator",55,52.0,13,8,b9648e9e-e8b9-4db1-943e-eb1f6db72257,danceable,rhy,female,not_aggressive,voice,155.741531372,D,0.721960663795,not_happy
Just Us,DJ Khaled Featuring SZA,56,58.0,43,8,20d1bdde-e642-4818-a6d0-00e5587acaff,,,,,,,,,
All To Myself,Dan + Shay,57,59.0,57,10,e8d126c1-d46c-438c-be92-ed3406e91d24,danceable,pop,male,not_aggressive,voice,95.0159454346,C#,0.880275249481,not_happy
Press,Cardi B,58,42.0,16,6,0b0b41ea-51de-4bb8-86c9-7039aff48faf,danceable,rhy,female,not_aggressive,voice,133.697784424,A#,0.29250857234,not_happy
GIRL,Maren Morris,59,61.0,59,19,57b8977e-323a-4680-b68a-e83538e87592,,,,,,,,,
BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,60,,60,1,c1f6c47e-c9bb-41ce-bbbd-ae779e44a315,,,,,,,,,
Worth It,YK Osiris,61,60.0,52,21,317ccbf3-e84b-40c0-a85d-1bc992dbc984,,,,,,,,,
Clout,Offset Featuring Cardi B,62,56.0,39,14,c3e5ade3-fbdf-496c-b317-f2e841f0e871,not_danceable,pop,female,not_aggressive,instrumental,82.9809570312,G#,0.884508013725,not_happy
Cool,Jonas Brothers,63,57.0,27,14,28a308df-f8e9-4a26-bfd9-a55feebb7049,,,,,,,,,
Down Bad,"Dreamville Featuring JID, Bas, J. Cole, EARTHGANG & Young Nudy",64,,64,2,772626b3-4299-4129-936b-05d5f568587a,,,,,,,,,
Look What God Gave Her,Thomas Rhett,65,51.0,32,19,f07c7c8e-3f9b-4e11-b2cf-b9e59e211746,danceable,pop,male,not_aggressive,voice,112.852073669,D,0.949565172195,not_happy
Easier,5 Seconds Of Summer,66,66.0,48,7,25597f61-a704-4c93-84b7-067812cbc6a1,danceable,rhy,female,not_aggressive,instrumental,87.826210022,F,0.857754409313,not_happy
My Type,Saweetie,67,81.0,67,2,243f2558-8612-44b0-bf38-287acf7e44d7,danceable,hip,female,not_aggressive,voice,104.986694336,C,0.954523861408,happy
Lalala,Y2K & bbno$,68,84.0,68,2,cf696838-53e7-4412-b94c-c0bcb1e2cf42,,,,,,,,,
Rearview Town,Jason Aldean,69,68.0,68,7,c674c4a2-aab4-401b-b763-225b55485908,danceable,roc,male,not_aggressive,instrumental,142.08555603,F#,0.928611218929,not_happy
Walk Me Home,P!nk,70,64.0,49,19,0fce262b-e642-4444-b709-cde62dc680b3,not_danceable,pop,male,not_aggressive,voice,178.205947876,D,0.894077718258,happy
Good As You,Kane Brown,71,62.0,36,20,3854c9b2-8d8d-4700-8cd5-87f0cd996359,,,,,,,,,
Call You Mine,The Chainsmokers & Bebe Rexha,72,74.0,67,6,a0b10a5b-91b4-4652-8258-19cb88629fc2,,,,,,,,,
Callaita,Bad Bunny & Tainy,73,69.0,68,5,3f288b3a-3270-4984-9638-201c4d6754d3,danceable,rhy,male,not_aggressive,voice,87.7952270508,D,0.871781170368,not_happy
Cash Shit,Megan Thee Stallion Featuring DaBaby,74,86.0,74,3,4e2b1d5a-4b23-4241-af36-4c689ceb4421,,,,,,,,,
Costa Rica,"Dreamville Featuring Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God",75,,75,1,15d2b44f-6257-46ee-bcd0-2f1b7d367ce6,,,,,,,,,
It's You,Ali Gatie,76,73.0,70,4,24d58850-04fd-4749-95c7-17b5f0e455e4,,,,,,,,,
Talk You Out Of It,Florida Georgia Line,77,75.0,73,21,0051dafd-d42c-4809-9769-e65470ab3690,danceable,pop,male,not_aggressive,voice,119.985923767,E,0.892646491528,happy
Trampoline,SHAED,78,89.0,77,6,51ae7463-3af5-4888-a468-895bebcbd37c,,,,,,,,,
One Thing Right,Marshmello & Kane Brown,79,76.0,57,3,c71a29d6-cf82-4f08-8b0c-ad5ea64b7447,,,,,,,,,
Raised On Country,Chris Young,80,79.0,79,6,f302bbab-713d-4a98-81a5-c98ac879789d,danceable,roc,male,not_aggressive,voice,147.926177979,D,0.916578888893,happy
La La Land,Bryce Vine Featuring YG,81,85.0,81,6,adb01324-bbc6-4634-b7d5-996d338ca8d9,,,,,,,,,
Soltera,"Lunay, Daddy Yankee & Bad Bunny",82,77.0,73,9,994740ea-002a-4a5d-b13b-205985c1acde,,,,,,,,,
24/7,Meek Mill Featuring Ella Mai,83,82.0,54,14,4256b6cb-93df-4914-9d56-1950e783903c,,,,,,,,,
The Ones That Didn't Make It Back Home,Justin Moore,84,95.0,84,4,2038d56a-d59b-41fb-8912-c98be8249afc,danceable,roc,male,not_aggressive,voice,138.038726807,D#,0.931264281273,not_happy
Out The Mud,Lil Baby Featuring Future,85,70.0,70,3,8fd77ba8-9816-4b06-a8c8-86db1fad9cd5,,,,,,,,,
Calma,Pedro Capo X Farruko,86,87.0,71,17,0059409e-460a-40f6-82cf-94ab0e15e708,,,,,,,,,
Before I Let Go,Beyonce,87,80.0,65,12,cb6e819a-ce5c-4f70-b32b-f60ed4401604,danceable,pop,female,not_aggressive,instrumental,102.958877563,A#,0.937182247639,not_happy
Love Ain't,Eli Young Band,88,91.0,50,13,00b87afb-f39f-430a-b22e-85a261468e21,danceable,roc,male,not_aggressive,voice,98.0459060669,E,0.898925483227,happy
Sanguine Paradise,Lil Uzi Vert,89,96.0,28,13,dc31586e-3785-42f3-8a0e-5a885fe6b6a5,danceable,rhy,female,not_aggressive,voice,134.883071899,A,0.833666324615,not_happy
Girls Need Love,Summer Walker X Drake,90,90.0,37,20,63abc389-28b5-4734-8677-405768ae1064,,,,,,,,,
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",91,93.0,81,5,6b048c69-73cf-4229-9006-0112dbea4adf,danceable,rhy,female,not_aggressive,instrumental,87.9576950073,F,0.948481440544,not_happy
Mother's Daughter,Miley Cyrus,92,83.0,54,3,6b07f32e-4a68-481f-a28d-a4c12046245d,,,,,,,,,
Wake Up,Travis Scott,93,94.0,30,6,7a68ab7b-a148-4917-882d-dea45d3de0a4,danceable,rhy,female,not_aggressive,voice,148.931900024,B,0.674654066563,not_happy
Que Pretendes,J Balvin & Bad Bunny,94,65.0,65,2,9fec67fc-8480-4df6-9f04-6f00c569ebfa,danceable,rhy,male,not_aggressive,instrumental,93.97290802,A#,0.960824012756,not_happy
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",95,,95,1,6776b802-e31b-49d5-a594-23296644b905,,,,,,,,,
Tap,NAV Featuring Meek Mill,96,99.0,89,5,88d54c22-024e-46f9-9416-cb83e22ac7ec,,,,,,,,,
MEGATRON,Nicki Minaj,97,92.0,20,3,1327b608-c616-409e-bec0-0f11a78a662f,danceable,rhy,female,not_aggressive,voice,93.960395813,C,0.900866448879,happy
I Don't Know About You,Chris Lane,98,,98,1,8bc989a4-3153-46ad-bc6f-03d9558a5a7b,danceable,pop,female,not_aggressive,voice,143.862808228,C#,0.86237424612,happy
Ocean Eyes,Billie Eilish,99,100.0,84,20,26b5cf0e-cf37-4fda-9625-a3e784a30109,,,,,,,,,
Only Human,Jonas Brothers,100,,91,4,4ff52497-b2ae-457b-9d1f-9233bff403ee,,,,,,,,,
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1.0,1,20,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
Bad Guy,Billie Eilish,2,2.0,2,16,f0fd62f3-cdb4-4fce-a3d1-b5206f6875e4,,,,,,,,,
I Don't Care,Ed Sheeran & Justin Bieber,3,6.0,2,10,643170cd-6349-496b-af6d-a9f5643ec5bb,,,,,,,,,
Senorita,Shawn Mendes & Camila Cabello,4,5.0,2,4,2388d3c6-50f0-4cd5-a20a-8b68ac9a2621,danceable,dan,male,not_aggressive,instrumental,129.943710327,A,0.859284818172,not_happy
Talk,Khalid,5,4.0,3,23,1a4d507e-1c64-45e9-8ee5-e3963be93c91,,,,,,,,,
Truth Hurts,Lizzo,6,7.0,6,11,1e88ada8-7fea-49d0-9e21-0413485fc694,,,,,,,,,
Goodbyes,Post Malone Featuring Young Thug,7,3.0,3,2,d23659cc-7bad-4cdc-93e1-ced6426e3c4b,,,,,,,,,
Sucker,Jonas Brothers,8,8.0,1,20,a9b16d1e-3e23-452c-b7f3-e879cf6cbdd3,,,,,,,,,
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9,9.0,1,39,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
No Guidance,Chris Brown Featuring Drake,10,12.0,9,6,897719b4-e6dd-41c2-bd3d-9d43cab454a5,,,,,,,,,
Suge,DaBaby,11,10.0,7,16,2e46313c-7d8d-4019-833c-cac666861eee,,,,,,,,,
Money In The Grave,Drake Featuring Rick Ross,12,11.0,7,5,63b31e5c-df3f-4900-9d86-ebf31f753102,danceable,rhy,female,not_aggressive,voice,100.305137634,A#,0.882453560829,not_happy
If I Can't Have You,Shawn Mendes,13,14.0,2,11,6dd2d92e-90f0-4f23-aab6-87316a653b4f,danceable,rhy,male,not_aggressive,instrumental,120.9034729,A,0.940785050392,not_happy
Wow.,Post Malone,14,13.0,2,30,112ff70c-7e9a-46df-9235-e82939575ad0,,,,,,,,,
You Need To Calm Down,Taylor Swift,15,16.0,2,5,f40d709b-4e48-4e40-ab6b-4a02ec39498c,,,,,,,,,
"Hey Look Ma, I Made It",Panic! At The Disco,16,18.0,16,14,057c8042-8030-4070-b01b-b11b00817a0d,not_danceable,pop,male,not_aggressive,voice,108.025169373,A#,0.916709542274,not_happy
Dancing With A Stranger,Sam Smith & Normani,17,15.0,7,27,6d9baf48-0e17-4018-9a11-eb5eba7ceed7,,,,,,,,,
The Git Up,Blanco Brown,18,19.0,16,6,bcfb9be9-5ea0-4998-9822-68fc1cc76cf4,,,,,,,,,
Beautiful People,Ed Sheeran Featuring Khalid,19,40.0,19,3,f3f9f36c-9a6c-46d6-a84f-ba2afd104dfe,,,,,,,,,
God's Country,Blake Shelton,20,17.0,17,16,e0287d0e-9d09-4ced-9434-fb9c27d7d17d,danceable,pop,male,aggressive,instrumental,139.890838623,F,0.922444462776,not_happy
Without Me,Halsey,21,20.0,1,41,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Pop Out,Polo G Featuring Lil Tjay,22,21.0,11,17,a37c9b63-906b-447d-bb66-c42ac45e1489,danceable,hip,female,not_aggressive,voice,83.9210205078,A#,0.922618806362,happy
Ran$om,Lil Tecca,23,26.0,23,7,6a4be581-37be-45d9-9b14-522b7f0dd183,danceable,pop,female,not_aggressive,voice,89.8520202637,A#,0.839504361153,not_happy
Beer Never Broke My Heart,Luke Combs,24,23.0,22,11,f93ab292-594b-4bdd-93dd-7abc8c905314,,,,,,,,,
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,25,41.0,25,8,8380f596-7433-4aae-86e1-d3a108c85b74,danceable,roc,female,aggressive,voice,172.265365601,A,0.975528240204,not_happy
Someone You Loved,Lewis Capaldi,26,36.0,26,10,c184036f-d31c-4124-9217-916d6a1473bb,,,,,,,,,
Happier,Marshmello & Bastille,27,22.0,2,48,ff183df7-8234-4cae-93bd-ee4a0d0bd709,not_danceable,cla,female,not_aggressive,instrumental,99.5504302979,G,0.633028209209,not_happy
The London,"Young Thug, J. Cole & Travis Scott",28,29.0,12,8,94853b83-5992-4744-a87b-d949b31cf775,danceable,rhy,male,not_aggressive,voice,97.9715652466,F,0.86017781496,not_happy
Panini,Lil Nas X,29,27.0,16,4,fa60c2aa-288c-4f23-846d-05ef9b4d22b7,danceable,dan,female,not_aggressive,instrumental,153.541397095,F,0.783972978592,not_happy
7 Rings,Ariana Grande,30,24.0,1,26,117b1f31-c252-46f8-829c-99ffea92838c,,,,,,,,,
Sweet But Psycho,Ava Max,31,25.0,10,31,f9b48b9e-fee4-4bff-8b50-646aca297b80,danceable,pop,female,not_aggressive,voice,132.953552246,C#,0.880677103996,happy
Never Really Over,Katy Perry,32,31.0,15,7,b6fe3b81-8eb9-48b9-8e2f-12ae87cb97c4,,,,,,,,,
Whiskey Glasses,Morgan Wallen,33,28.0,17,20,fac61a09-4c85-4583-8786-ad7c41b00c48,danceable,roc,male,not_aggressive,voice,150.107376099,F#,0.960179388523,happy
Speechless,Dan + Shay,34,34.0,24,30,7230a157-87d2-4242-868a-9b1d3253e392,danceable,pop,male,not_aggressive,voice,135.915725708,F#,0.673207223415,not_happy
High Hopes,Panic! At The Disco,35,33.0,4,50,c1296fc9-08d8-4c4b-af8b-d92da5397850,danceable,pop,male,aggressive,voice,163.938995361,A#,0.913865327835,happy
Shotta Flow,NLE Choppa,36,38.0,36,13,286c68bb-66a8-4b8b-b850-1a3c72762af7,danceable,hip,female,not_aggressive,voice,120.111732483,A#,0.770028114319,not_happy
Antisocial,Ed Sheeran & Travis Scott,37,,37,1,289dc893-85ef-4695-b4f3-6d7ae79c8c89,,,,,,,,,
Act Up,City Girls,38,30.0,26,20,d6ebc3b9-7ad9-400f-8d46-ff7c1e76e2dd,danceable,hip,female,not_aggressive,instrumental,96.9854125977,C,0.773581385612,not_happy
Rumor,Lee Brice,39,35.0,25,19,8d9c5da7-09a9-4b76-b6d9-23b314399416,not_danceable,rhy,female,not_aggressive,voice,140.90145874,A,0.71574473381,not_happy
Middle Child,J. Cole,40,32.0,4,26,3f6861eb-7173-43e3-bd3b-242ab94fcde2,danceable,rhy,female,not_aggressive,voice,123.900672913,A#,0.790315449238,not_happy
Knockin' Boots,Luke Bryan,41,48.0,41,12,34b5e938-5d4c-40ef-acb4-e8bb8c386d58,,,,,,,,,
Going Bad,Meek Mill Featuring Drake,42,42.0,6,33,87d28876-a4f9-44bc-9171-3c6dd19f3bc5,,,,,,,,,
Some Of It,Eric Church,43,49.0,43,8,c00e7de7-3634-4615-ba09-72814b3870f8,,,,,,,,,
Better,Khalid,44,47.0,8,44,9b8fe367-124f-4ead-a03c-d2d5b890c507,,,,,,,,,
Pure Water,Mustard & Migos,45,39.0,23,25,775b2382-638a-4bf8-bc72-1e838cd16fd5,danceable,rhy,female,not_aggressive,voice,101.001426697,F,0.91426050663,not_happy
Con Calma,Daddy Yankee & Katy Perry Featuring Snow,46,43.0,22,24,63f3edce-ad61-43f3-8081-c9211af40f86,,,,,,,,,
My Type,Saweetie,47,67.0,47,3,243f2558-8612-44b0-bf38-287acf7e44d7,danceable,hip,female,not_aggressive,voice,104.986694336,C,0.954523861408,happy
Shallow,Lady Gaga & Bradley Cooper,48,45.0,1,42,baf7fd65-40bc-48be-a224-9c725f2b8f76,,,,,,,,,
Sicko Mode,Travis Scott,49,50.0,1,50,69913c93-47b1-4196-acc9-f492f6db35f5,,,,,,,,,
Clout,Offset Featuring Cardi B,50,62.0,39,15,c3e5ade3-fbdf-496c-b317-f2e841f0e871,not_danceable,pop,female,not_aggressive,instrumental,82.9809570312,G#,0.884508013725,not_happy
All To Myself,Dan + Shay,51,57.0,51,11,e8d126c1-d46c-438c-be92-ed3406e91d24,danceable,pop,male,not_aggressive,voice,95.0159454346,C#,0.880275249481,not_happy
