song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
Along Came Jones,Ray Stevens,27,39.0,27,6,12d3e4b5-7b7e-4375-89b9-67c4180815af,,,,,,,,,
Reconsider Me,Johnny Adams,28,38.0,28,6,86afaac4-b378-45da-acf2-9c97b2745187,,,,,,,,,
Get Together,The Youngbloods,29,44.0,29,14,a4b97c87-47c3-4be0-8ba9-64e4a9ffc7c5,not_danceable,rhy,female,not_aggressive,instrumental,103.922958374,F#,0.74026465416,not_happy
I Turned You On,The Isley Brothers,30,30.0,23,10,c007a837-73b2-4966-89d6-ec338c0f4fa8,,,,,,,,,
Too Busy Thinking About My Baby,Marvin Gaye,31,17.0,4,15,0a0ee9c5-2014-4960-87be-24e523ed9147,not_danceable,rhy,male,not_aggressive,voice,119.877250671,C#,0.780515551567,happy
Doggone Right,Smokey Robinson & The Miracles,32,32.0,32,7,ab3946bc-c2b3-4384-93c3-57741da97089,,,,,,,,,
Moody Woman,Jerry Butler,33,24.0,24,10,bc080f7f-284b-4742-be3e-220d70414641,,,,,,,,,
Black Pearl,"Sonny Charles And The Checkmates, Ltd.",34,18.0,13,13,82967ea5-7efa-4552-a04d-4e048f51c99e,not_danceable,roc,male,not_aggressive,voice,96.2462615967,D,0.833817005157,happy
Lay Lady Lay,Bob Dylan,35,56.0,35,4,bdd23fd5-98b9-453b-9748-80a2f4c6e50b,,,,,,,,,
It's Getting Better,Mama Cass,36,49.0,36,9,73784e5a-dfb8-4b30-a088-e91e3dc15164,not_danceable,cla,male,not_aggressive,instrumental,132.987640381,D,0.892277538776,happy
Clean Up Your Own Back Yard,Elvis Presley,37,47.0,37,5,1dcf36eb-132d-43bd-b7b8-95aa1361a12a,,,,,,,,,
Marrakesh Express,"Crosby, Stills & Nash",38,57.0,38,3,c1960d81-7ce7-4cfe-96ea-59dc524d6343,not_danceable,cla,female,not_aggressive,instrumental,99.723526001,F#,0.48316898942,not_happy
Moonflight,Vik Venus Alias: Your Main Moon Man,39,40.0,39,8,de41427d-9aa3-4c5f-ab71-39ae0cb63440,danceable,dan,female,not_aggressive,instrumental,139.795166016,E,0.770929932594,happy
Let Me,Paul Revere & The Raiders Featuring Mark Lindsay,40,23.0,20,12,1f2a8174-38cb-484b-ba69-0ff0553ee5dc,,,,,,,,,
I'd Wait A Million Years,The Grass Roots,41,43.0,41,5,5dec74da-56e9-480d-bf80-4659be06dbe2,not_danceable,roc,male,aggressive,voice,128.813751221,D,0.944673418999,happy
Workin' On A Groovy Thing,The 5th Dimension,42,50.0,42,3,469a2dcf-d808-4ea3-9754-678eee239e94,not_danceable,roc,male,not_aggressive,voice,104.145874023,G,0.938522815704,not_happy
Give Peace A Chance,Plastic Ono Band,43,62.0,43,2,10f616bc-39c1-434c-9f79-455a430b1aed,,,,,,,,,
True Grit,Glen Campbell,44,61.0,44,2,57be986b-e254-4e32-b2a0-a6bbd1ff8f0e,,,,,,,,,
On Campus,Dickie Goodman,45,51.0,45,6,c4ce1792-0b2f-49f2-8095-5c2f9c4cddac,,,,,,,,,
"Abraham, Martin And John",Smokey Robinson & The Miracles,46,33.0,33,5,9fad5068-9bfc-4a03-8de8-e454ba191d96,,,,,,,,,
"Abraham, Martin And John",Moms Mabley,47,35.0,35,6,03ccaedc-3276-4ec2-bd22-3c11a5dfd2ab,,,,,,,,,
Hurt So Bad,The Lettermen,48,60.0,48,10,957ba0d6-7f9a-41e7-a471-1f941b406ee0,,,,,,,,,
The Days Of Sand And Shovels,Bobby Vinton,49,48.0,34,8,f8afaa5d-8950-4263-b71d-de6846def31b,,,,,,,,,
Soul Deep,The Box Tops,50,64.0,50,5,ac328aaa-ba36-4b10-a7c2-8a48ff709ca4,not_danceable,roc,male,not_aggressive,voice,121.352264404,A,0.897830843925,happy
Muddy River,Johnny Rivers,51,55.0,51,6,62ceb22a-7e85-4701-ac6c-73fa7c7c43ca,not_danceable,pop,male,not_aggressive,voice,131.611984253,A#,0.905557274818,not_happy
I'll Never Fall In Love Again,Tom Jones,52,86.0,49,9,f313dd05-237b-4544-a664-de87a719e605,not_danceable,rhy,female,not_aggressive,voice,147.800964355,E,0.772511422634,happy
I'd Rather Be An Old Man's Sweetheart (Than A Young Man's Fool),Candi Staton,53,46.0,46,7,45ab1e87-a2c7-416f-a01d-061b620dbf2a,not_danceable,rhy,female,not_aggressive,voice,103.190475464,F,0.858988046646,happy
"Don't Wake Me Up In The Morning, Michael",Peppermint Rainbow,54,54.0,54,8,7e5b8046-95c1-4137-ad62-f17fe42c938f,not_danceable,pop,female,not_aggressive,voice,106.130638123,C#,0.898866653442,happy
Share Your Love With Me,Aretha Franklin,55,,55,1,67fbd6a6-8e56-4b2d-8d31-c6357e720ff1,not_danceable,rhy,female,not_aggressive,voice,80.3786239624,F,0.705710172653,happy
Birthday,Underground Sunshine,56,76.0,56,3,06ff413b-461a-4ac0-ba5f-2e2862a0e797,,,,,,,,,
Tell All The People,The Doors,57,58.0,57,8,83767941-fe6e-4945-9426-32ec89242054,not_danceable,cla,female,not_aggressive,instrumental,88.4485244751,E,0.970255851746,not_happy
Did You See Her Eyes,The Illusion,58,63.0,58,5,ec6d04d1-bd94-4b18-9d7f-b31c5f8cd2c1,danceable,hip,male,aggressive,voice,120.429000854,G#,0.819502055645,not_happy
Your Husband - My Wife,Brooklyn Bridge,59,80.0,59,3,aeb5ca5b-181b-4be6-8739-a341e7cac655,,,,,,,,,
I'm Free,The Who,60,85.0,60,3,0fab9b30-2695-494c-a520-c3d860360a06,not_danceable,hip,female,not_aggressive,instrumental,111.485336304,F,0.887641727924,not_happy
Your Good Thing (Is About To End),Lou Rawls,61,87.0,61,3,1d771990-ca3f-4dd2-8829-6218cd0e65ff,not_danceable,jaz,male,not_aggressive,voice,97.5673446655,D#,0.235814228654,happy
Hey Joe,Wilson Pickett,62,68.0,62,4,67515589-7e68-4903-bf42-1d9cd7a8ea8f,not_danceable,roc,female,not_aggressive,voice,161.899932861,F,0.848562121391,happy
Break Away,The Beach Boys,63,67.0,63,5,b7a05e6f-5f07-4d6c-8bbb-03f3ce6e2194,,,,,,,,,
Girl You're Too Young,Archie Bell & The Drells,64,59.0,59,7,3878f452-e6f2-4de5-9b75-4b46ab948c6c,,,,,,,,,
The Nitty Gritty,Gladys Knight And The Pips,65,72.0,65,3,f2499187-279a-419b-ae4d-dcda0f889b0d,,,,,,,,,
I've Lost Everything I've Ever Loved,David Ruffin,66,66.0,66,3,89fa9248-43fc-490d-ac41-52e280aed245,,,,,,,,,
"Sugar, Sugar",The Archies,67,91.0,67,2,cd0e12ba-77ed-43b8-85d5-125476dc0c8b,not_danceable,pop,male,not_aggressive,voice,122.395698547,D,0.900886774063,happy
While You're Out Looking For Sugar?,The Honey Cone,68,74.0,68,6,6541fc2e-e1f9-42dc-a263-406beffeb89d,,,,,,,,,
Everybody Knows Matilda,Duke Baxter,69,92.0,69,2,1fb8f356-915c-426d-baff-7fd0ac8a9728,,,,,,,,,
Green River,Creedence Clearwater Revival,70,,70,1,e00dde69-858f-4384-94cf-2811be3b7f33,,,,,,,,,
Commotion,Creedence Clearwater Revival,71,,71,1,eb8b96cb-47c6-4068-8cda-d19f6d2cd18c,,,,,,,,,
Abergavenny,Shannon,72,81.0,72,4,2dbb2503-b211-45e7-8678-d0cb8851c18a,,,,,,,,,
Where Do I Go/Be-In/Hare Krishna,The Happenings,73,77.0,73,4,f86f7c9c-0eb7-4957-9c89-ea411f8c19f2,,,,,,,,,
Till You Get Enough,The Watts 103rd Street Rhythm Band,74,88.0,74,3,62faa42b-9a15-4edb-8b27-1ff739276d94,,,,,,,,,
Don't Tell Your Mama (Where You've Been),Eddie Floyd,75,84.0,75,6,2e55904f-b862-4238-83b0-1e6e734efb76,,,,,,,,,
Ease Back,The Meters,76,98.0,76,2,5ba2d379-c428-42b1-99e0-64dc81dfee53,,,,,,,,,
Nobody But You Babe,Clarence Reid,77,,77,1,1c3d325f-125c-44db-8b91-d77d6e7ef04a,danceable,rhy,male,not_aggressive,voice,95.7415771484,F,0.770598232746,happy
Jack And Jill,Tommy Roe,78,89.0,78,3,a350a2e5-85be-44ca-9443-26fa9ccd679f,,,,,,,,,
Odds And Ends,Dionne Warwick,79,90.0,79,2,c0d06f88-9ffc-4e9e-9c1c-41c0e6e96f7c,,,,,,,,,
Nothing Can Take The Place Of You,Brook Benton,80,,80,4,b62c73e1-97b5-42bb-a8db-de10ca5991f9,not_danceable,cla,male,not_aggressive,instrumental,136.376907349,G,0.588931143284,not_happy
Simple Song Of Freedom,Tim Hardin,81,,81,1,f9537a73-910c-4681-9b49-021459d1af19,not_danceable,rhy,male,not_aggressive,voice,152.505828857,C,0.64298760891,happy
Change Of Heart,Dennis Yost And The Classics IV,82,,82,1,bc7ee55d-89ca-4bfd-aeb3-27a1a4e0ade6,,,,,,,,,
First Hymn From Grand Terrace,Mark Lindsay,83,93.0,83,2,7f651dfe-8a2e-41ac-92ff-5d58d0f81747,not_danceable,pop,male,not_aggressive,instrumental,172.265609741,D,0.698498010635,happy
That's The Way God Planned It,Billy Preston,84,,84,1,5b6fc9a6-7dec-4450-9167-5934181d4842,,,,,,,,,
Let Yourself Go,The Friends Of Distinction,85,94.0,85,2,cc9c1432-0ba9-4c32-a7e0-ac122b2e7781,,,,,,,,,
Goo Goo Barabajagal (Love Is Hot),Donovan/Jeff Beck Group,86,,86,1,e519ec73-4431-4293-857a-882a887890bc,,,,,,,,,
Dynamite Woman,Sir Douglas Quintet,87,,87,1,f26d35a3-b160-4c65-a38b-68248f9e63f0,not_danceable,roc,male,aggressive,instrumental,131.287002563,C#,0.845262408257,not_happy
The Young Folks,Diana Ross & The Supremes,88,,88,1,16ce569d-1dcf-44a8-831b-bac90e7e5927,not_danceable,hip,female,not_aggressive,instrumental,155.005645752,F,0.83517563343,not_happy
In My Room,Sagittarius,89,,89,1,027d1ccc-6b51-4417-b858-fc1ac5f35567,not_danceable,dan,male,not_aggressive,instrumental,153.123931885,A#,0.930348753929,not_happy
By The Time I Get To Phoenix,The Mad Lads,90,,90,1,70203249-8603-465c-b9bb-9f4af0a60f3e,not_danceable,rhy,male,not_aggressive,voice,99.9239273071,E,0.815515875816,not_happy
Keem-O-Sabe,The Electric Indian,91,,91,1,e99c1c61-87a5-4878-8eaf-ccffb710ce3e,,,,,,,,,
Let's Call It A Day Girl,Bobby Vee,92,,92,1,b68dd4a9-1896-4463-8a11-067fa0020b84,danceable,roc,female,aggressive,voice,146.925018311,C,0.927330851555,not_happy
The Hunter,Ike & Tina Turner,93,,93,1,4fc778f1-39da-4311-a196-3aa914fa1ec6,,,,,,,,,
That's The Way,Joe Tex,94,95.0,94,3,7f0934c1-8e31-4bfc-93a3-ad595ddeb2e3,,,,,,,,,
Hook And Sling-Part I,Eddie Bo,95,,95,1,ed567daa-1d65-4634-ab8b-a9ecf8a03be4,,,,,,,,,
You Made A Believer (Out Of Me),Ruby Andrews,96,,96,1,2a03a030-d6a6-4e12-b7eb-22f4fbca710c,not_danceable,rhy,female,not_aggressive,voice,97.1411209106,F#,0.906497359276,happy
Let Me Be The Man My Daddy Was,The Chi-lites,97,,97,1,56eaddda-259f-4a93-a936-84df684d78f9,not_danceable,pop,female,not_aggressive,voice,178.205215454,C,0.308367162943,not_happy
"Out Of Sight, Out Of Mind",Little Anthony And The Imperials,98,99.0,98,2,5ccbe1e5-5f11-41bb-91e3-34e30683b494,not_danceable,rhy,male,not_aggressive,voice,131.875183105,G#,0.457678347826,happy
Big Bruce,Steve Greenberg,99,100.0,99,2,e05fbe15-4d2a-4b8a-b87c-5e654ee26b78,,,,,,,,,
In A Moment,The Intrigues,100,,100,1,f2b25797-a7f5-4a83-b5f2-87632b03f01b,danceable,rhy,male,not_aggressive,voice,129.443054199,E,0.893278777599,happy
In The Year 2525,Zager & Evans,1,1.0,1,8,b229a4bb-ff3d-4259-9972-2651776462ec,,,,,,,,,
Crystal Blue Persuasion,Tommy James And The Shondells,2,2.0,2,10,a53316b4-4f9c-4e30-9bbb-3d2431a607bd,,,,,,,,,
Honky Tonk Women,The Rolling Stones,3,8.0,3,4,13402cc4-7c19-41fa-b136-d280808f1d0c,,,,,,,,,
What Does It Take (To Win Your Love),Jr. Walker & The All Stars,4,5.0,4,13,09ccf77d-dca5-4ad1-991d-d1e81236f073,,,,,,,,,
Sweet Caroline (Good Times Never Seemed So Good),Neil Diamond,5,7.0,5,7,9f8eeb0b-235c-4f69-b22c-fcc0eca9f816,not_danceable,cla,male,not_aggressive,voice,126.298599243,B,0.315771013498,happy
"Ruby, Don't Take Your Love To Town",Kenny Rogers & The First Edition,6,6.0,6,10,0c5facd0-4fa3-438b-bbc4-a12683aa6daa,,,,,,,,,
A Boy Named Sue,Johnny Cash,7,20.0,7,3,343cb779-4412-41cf-90f6-033de2ab0179,not_danceable,rhy,male,not_aggressive,voice,101.847099304,A#,0.655876398087,happy
My Cherie Amour,Stevie Wonder,8,4.0,4,11,35c533ad-47fc-41c4-bc20-a276644be2c5,,,,,,,,,
Put A Little Love In Your Heart,Jackie DeShannon,9,25.0,9,7,40f85ae0-2d71-4279-8a11-4030c49ce3a7,,,,,,,,,
"Baby, I Love You",Andy Kim,10,9.0,9,12,6d9dbd3c-cc49-4a80-80c1-fc301b4929e7,not_danceable,roc,male,not_aggressive,voice,109.669372559,A,0.950607180595,happy
Spinning Wheel,"Blood, Sweat & Tears",11,3.0,2,11,1728512a-337f-4ffa-8dbf-bb0f9dfb59cd,danceable,hip,male,not_aggressive,voice,107.259132385,C,0.922227740288,not_happy
Mother Popcorn (You Got To Have A Mother For Me) Part 1,James Brown,12,11.0,11,9,df1c3309-0349-4ead-b11a-0d5c2b18e399,danceable,jaz,male,not_aggressive,voice,116.651649475,D,0.892639100552,not_happy
Quentin's Theme,The Charles Randolph Grean Sounde,13,13.0,13,9,12cc3f84-b356-44ba-b58b-d02972afb5ba,,,,,,,,,
Polk Salad Annie,Tony Joe White,14,18.0,14,6,7c004191-ced4-4eff-ad3b-04bbdfb979f5,,,,,,,,,
Color Him Father,The Winstons,15,12.0,7,12,e5a5fb74-9fea-4a74-be20-3aade5b1ab4a,not_danceable,cla,male,not_aggressive,voice,114.691101074,F,0.881017029285,not_happy
My Pledge Of Love,The Joe Jeffrey Group,16,14.0,14,10,fa18484e-11b8-4e45-abeb-445158597dcd,not_danceable,rhy,female,not_aggressive,voice,154.831985474,C,0.674959361553,not_happy
Good Morning Starshine,Oliver,17,15.0,3,12,178d5c46-76b0-49ac-8201-90164a5d564e,,,,,,,,,
One,Three Dog Night,18,17.0,5,15,95210978-1ac6-4cee-9c4f-f80a1f044550,,,,,,,,,
Lay Lady Lay,Bob Dylan,19,35.0,19,5,bdd23fd5-98b9-453b-9748-80a2f4c6e50b,,,,,,,,,
Laughing,The Guess Who,20,26.0,20,5,d39d43c2-6a94-4529-b8aa-0c46f178623f,not_danceable,rhy,male,not_aggressive,voice,91.4990539551,A,0.73584908247,happy
Get Together,The Youngbloods,21,29.0,21,15,a4b97c87-47c3-4be0-8ba9-64e4a9ffc7c5,not_danceable,rhy,female,not_aggressive,instrumental,103.922958374,F#,0.74026465416,not_happy
Love Theme From Romeo & Juliet,Henry Mancini And His Orchestra,22,16.0,1,14,6dffeeec-61fa-43e6-82be-c90ee4fab299,,,,,,,,,
Give Peace A Chance,Plastic Ono Band,23,43.0,23,3,10f616bc-39c1-434c-9f79-455a430b1aed,,,,,,,,,
Choice Of Colors,The Impressions,24,24.0,24,7,47d55b79-f35b-46c3-a761-f4f1b4ac2ead,,,,,,,,,
"Yesterday, When I Was Young",Roy Clark,25,19.0,19,9,a6d06b4e-d3d9-4b9f-95c5-cf1dee094d7b,,,,,,,,,
Good Old Rock 'N Roll,Cat Mother & the All Night News Boys,26,21.0,21,7,bd6c12c6-809c-4584-a396-d236bc26c7e0,,,,,,,,,
Along Came Jones,Ray Stevens,27,27.0,27,7,12d3e4b5-7b7e-4375-89b9-67c4180815af,,,,,,,,,
Reconsider Me,Johnny Adams,28,28.0,28,7,86afaac4-b378-45da-acf2-9c97b2745187,,,,,,,,,
The Ballad Of John And Yoko,The Beatles,29,10.0,8,9,14d11e8a-d80a-4f47-96e1-39a05b6acde6,danceable,roc,female,aggressive,voice,135.444229126,D#,0.969957470894,happy
I'd Wait A Million Years,The Grass Roots,30,41.0,30,6,5dec74da-56e9-480d-bf80-4659be06dbe2,not_danceable,roc,male,aggressive,voice,128.813751221,D,0.944673418999,happy
I'll Never Fall In Love Again,Tom Jones,31,52.0,31,10,f313dd05-237b-4544-a664-de87a719e605,not_danceable,rhy,female,not_aggressive,voice,147.800964355,E,0.772511422634,happy
Workin' On A Groovy Thing,The 5th Dimension,32,42.0,32,4,469a2dcf-d808-4ea3-9754-678eee239e94,not_danceable,roc,male,not_aggressive,voice,104.145874023,G,0.938522815704,not_happy
Doggone Right,Smokey Robinson & The Miracles,33,32.0,32,8,ab3946bc-c2b3-4384-93c3-57741da97089,,,,,,,,,
Commotion,Creedence Clearwater Revival,34,71.0,34,2,eb8b96cb-47c6-4068-8cda-d19f6d2cd18c,,,,,,,,,
Clean Up Your Own Back Yard,Elvis Presley,35,37.0,35,6,1dcf36eb-132d-43bd-b7b8-95aa1361a12a,,,,,,,,,
It's Getting Better,Mama Cass,36,36.0,36,10,73784e5a-dfb8-4b30-a088-e91e3dc15164,not_danceable,cla,male,not_aggressive,instrumental,132.987640381,D,0.892277538776,happy
Marrakesh Express,"Crosby, Stills & Nash",37,38.0,37,4,c1960d81-7ce7-4cfe-96ea-59dc524d6343,not_danceable,cla,female,not_aggressive,instrumental,99.723526001,F#,0.48316898942,not_happy
Moonflight,Vik Venus Alias: Your Main Moon Man,38,39.0,38,9,de41427d-9aa3-4c5f-ab71-39ae0cb63440,danceable,dan,female,not_aggressive,instrumental,139.795166016,E,0.770929932594,happy
The Nitty Gritty,Gladys Knight And The Pips,39,65.0,39,4,f2499187-279a-419b-ae4d-dcda0f889b0d,,,,,,,,,
Share Your Love With Me,Aretha Franklin,40,55.0,40,2,67fbd6a6-8e56-4b2d-8d31-c6357e720ff1,not_danceable,rhy,female,not_aggressive,voice,80.3786239624,F,0.705710172653,happy
"Sugar, Sugar",The Archies,41,67.0,41,3,cd0e12ba-77ed-43b8-85d5-125476dc0c8b,not_danceable,pop,male,not_aggressive,voice,122.395698547,D,0.900886774063,happy
True Grit,Glen Campbell,42,44.0,42,3,57be986b-e254-4e32-b2a0-a6bbd1ff8f0e,,,,,,,,,
Soul Deep,The Box Tops,43,50.0,43,6,ac328aaa-ba36-4b10-a7c2-8a48ff709ca4,not_danceable,roc,male,not_aggressive,voice,121.352264404,A,0.897830843925,happy
Hurt So Bad,The Lettermen,44,48.0,44,11,957ba0d6-7f9a-41e7-a471-1f941b406ee0,,,,,,,,,
Muddy River,Johnny Rivers,45,51.0,45,7,62ceb22a-7e85-4701-ac6c-73fa7c7c43ca,not_danceable,pop,male,not_aggressive,voice,131.611984253,A#,0.905557274818,not_happy
Did You See Her Eyes,The Illusion,46,58.0,46,6,ec6d04d1-bd94-4b18-9d7f-b31c5f8cd2c1,danceable,hip,male,aggressive,voice,120.429000854,G#,0.819502055645,not_happy
"Abraham, Martin And John",Smokey Robinson & The Miracles,47,46.0,33,6,9fad5068-9bfc-4a03-8de8-e454ba191d96,,,,,,,,,
Green River,Creedence Clearwater Revival,48,70.0,48,2,e00dde69-858f-4384-94cf-2811be3b7f33,,,,,,,,,
On Campus,Dickie Goodman,49,45.0,45,7,c4ce1792-0b2f-49f2-8095-5c2f9c4cddac,,,,,,,,,
Abergavenny,Shannon,50,72.0,50,5,2dbb2503-b211-45e7-8678-d0cb8851c18a,,,,,,,,,
Your Good Thing (Is About To End),Lou Rawls,51,61.0,51,4,1d771990-ca3f-4dd2-8829-6218cd0e65ff,not_danceable,jaz,male,not_aggressive,voice,97.5673446655,D#,0.235814228654,happy
I'm Free,The Who,52,60.0,52,4,0fab9b30-2695-494c-a520-c3d860360a06,not_danceable,hip,female,not_aggressive,instrumental,111.485336304,F,0.887641727924,not_happy
Birthday,Underground Sunshine,53,56.0,53,4,06ff413b-461a-4ac0-ba5f-2e2862a0e797,,,,,,,,,
Your Husband - My Wife,Brooklyn Bridge,54,59.0,54,4,aeb5ca5b-181b-4be6-8739-a341e7cac655,,,,,,,,,
I'd Rather Be An Old Man's Sweetheart (Than A Young Man's Fool),Candi Staton,55,53.0,46,8,45ab1e87-a2c7-416f-a01d-061b620dbf2a,not_danceable,rhy,female,not_aggressive,voice,103.190475464,F,0.858988046646,happy
"Don't Wake Me Up In The Morning, Michael",Peppermint Rainbow,56,54.0,54,9,7e5b8046-95c1-4137-ad62-f17fe42c938f,not_danceable,pop,female,not_aggressive,voice,106.130638123,C#,0.898866653442,happy
Tell All The People,The Doors,57,57.0,57,9,83767941-fe6e-4945-9426-32ec89242054,not_danceable,cla,female,not_aggressive,instrumental,88.4485244751,E,0.970255851746,not_happy
I've Lost Everything I've Ever Loved,David Ruffin,58,66.0,58,4,89fa9248-43fc-490d-ac41-52e280aed245,,,,,,,,,
Hey Joe,Wilson Pickett,59,62.0,59,5,67515589-7e68-4903-bf42-1d9cd7a8ea8f,not_danceable,roc,female,not_aggressive,voice,161.899932861,F,0.848562121391,happy
Jack And Jill,Tommy Roe,60,78.0,60,4,a350a2e5-85be-44ca-9443-26fa9ccd679f,,,,,,,,,
Goo Goo Barabajagal (Love Is Hot),Donovan/Jeff Beck Group,61,86.0,61,2,e519ec73-4431-4293-857a-882a887890bc,,,,,,,,,
While You're Out Looking For Sugar?,The Honey Cone,62,68.0,62,7,6541fc2e-e1f9-42dc-a263-406beffeb89d,,,,,,,,,
Everybody Knows Matilda,Duke Baxter,63,69.0,63,3,1fb8f356-915c-426d-baff-7fd0ac8a9728,,,,,,,,,
Nobody But You Babe,Clarence Reid,64,77.0,64,2,1c3d325f-125c-44db-8b91-d77d6e7ef04a,danceable,rhy,male,not_aggressive,voice,95.7415771484,F,0.770598232746,happy
Break Away,The Beach Boys,65,63.0,63,6,b7a05e6f-5f07-4d6c-8bbb-03f3ce6e2194,,,,,,,,,
Where Do I Go/Be-In/Hare Krishna,The Happenings,66,73.0,66,5,f86f7c9c-0eb7-4957-9c89-ea411f8c19f2,,,,,,,,,
Till You Get Enough,The Watts 103rd Street Rhythm Band,67,74.0,67,4,62faa42b-9a15-4edb-8b27-1ff739276d94,,,,,,,,,
Change Of Heart,Dennis Yost And The Classics IV,68,82.0,68,2,bc7ee55d-89ca-4bfd-aeb3-27a1a4e0ade6,,,,,,,,,
"Out Of Sight, Out Of Mind",Little Anthony And The Imperials,69,98.0,69,3,5ccbe1e5-5f11-41bb-91e3-34e30683b494,not_danceable,rhy,male,not_aggressive,voice,131.875183105,G#,0.457678347826,happy
Simple Song Of Freedom,Tim Hardin,70,81.0,70,2,f9537a73-910c-4681-9b49-021459d1af19,not_danceable,rhy,male,not_aggressive,voice,152.505828857,C,0.64298760891,happy
Odds And Ends,Dionne Warwick,71,79.0,71,3,c0d06f88-9ffc-4e9e-9c1c-41c0e6e96f7c,,,,,,,,,
Let Yourself Go,The Friends Of Distinction,72,85.0,72,3,cc9c1432-0ba9-4c32-a7e0-ac122b2e7781,,,,,,,,,
Don't Tell Your Mama (Where You've Been),Eddie Floyd,73,75.0,73,7,2e55904f-b862-4238-83b0-1e6e734efb76,,,,,,,,,
Nothing Can Take The Place Of You,Brook Benton,74,80.0,74,5,b62c73e1-97b5-42bb-a8db-de10ca5991f9,not_danceable,cla,male,not_aggressive,instrumental,136.376907349,G,0.588931143284,not_happy
Ease Back,The Meters,75,76.0,75,3,5ba2d379-c428-42b1-99e0-64dc81dfee53,,,,,,,,,
That's The Way God Planned It,Billy Preston,76,84.0,76,2,5b6fc9a6-7dec-4450-9167-5934181d4842,,,,,,,,,
Easy To Be Hard,Three Dog Night,77,,77,1,c63e79df-ba55-4548-b5a9-c4e046232821,,,,,,,,,
Keem-O-Sabe,The Electric Indian,78,91.0,78,2,e99c1c61-87a5-4878-8eaf-ccffb710ce3e,,,,,,,,,
Hot Fun In The Summertime,Sly & The Family Stone,79,,79,1,2d40c6a1-5055-44b3-be3f-089ccec4a52d,,,,,,,,,
When I Die,Motherlode,80,,80,1,60ec5c3c-6301-49d5-94db-ccde0963cc0b,,,,,,,,,
First Hymn From Grand Terrace,Mark Lindsay,81,83.0,81,3,7f651dfe-8a2e-41ac-92ff-5d58d0f81747,not_danceable,pop,male,not_aggressive,instrumental,172.265609741,D,0.698498010635,happy
The Young Folks,Diana Ross & The Supremes,82,88.0,82,2,16ce569d-1dcf-44a8-831b-bac90e7e5927,not_danceable,hip,female,not_aggressive,instrumental,155.005645752,F,0.83517563343,not_happy
Dynamite Woman,Sir Douglas Quintet,83,87.0,83,2,f26d35a3-b160-4c65-a38b-68248f9e63f0,not_danceable,roc,male,aggressive,instrumental,131.287002563,C#,0.845262408257,not_happy
By The Time I Get To Phoenix,The Mad Lads,84,90.0,84,2,70203249-8603-465c-b9bb-9f4af0a60f3e,not_danceable,rhy,male,not_aggressive,voice,99.9239273071,E,0.815515875816,not_happy
I Could Never Be President,Johnnie Taylor,85,,85,1,5d18b4d0-65e1-4251-a96f-8a36435908fe,not_danceable,pop,male,not_aggressive,voice,112.142532349,A,0.925653517246,happy
In My Room,Sagittarius,86,89.0,86,2,027d1ccc-6b51-4417-b858-fc1ac5f35567,not_danceable,dan,male,not_aggressive,instrumental,153.123931885,A#,0.930348753929,not_happy
One Night Affair,The O'Jays,87,,87,1,c14e8af3-c76a-4d1e-a211-43b09859a4de,,,,,,,,,
I Take A Lot Of Pride In What I Am,Dean Martin,88,,88,1,72639d83-09ee-4f96-8cd6-f88c7b1a5213,not_danceable,rhy,male,not_aggressive,instrumental,172.265441895,C,0.799116253853,happy
In A Moment,The Intrigues,89,100.0,89,2,f2b25797-a7f5-4a83-b5f2-87632b03f01b,danceable,rhy,male,not_aggressive,voice,129.443054199,E,0.893278777599,happy
Look At Mine,Petula Clark,90,,90,1,53b7ff16-61ee-488f-96f2-1635b71d6f55,not_danceable,pop,female,not_aggressive,voice,164.785430908,A,0.931540250778,happy
Chelsea Morning,Judy Collins,91,,91,1,905827f6-9d55-4abb-9ace-21217dd84fed,,,,,,,,,
Let's Call It A Day Girl,Bobby Vee,92,92.0,92,2,b68dd4a9-1896-4463-8a11-067fa0020b84,danceable,roc,female,aggressive,voice,146.925018311,C,0.927330851555,not_happy
The Hunter,Ike & Tina Turner,93,93.0,93,2,4fc778f1-39da-4311-a196-3aa914fa1ec6,,,,,,,,,
Hook And Sling-Part I,Eddie Bo,94,95.0,94,2,ed567daa-1d65-4634-ab8b-a9ecf8a03be4,,,,,,,,,
Let Me Be The Man My Daddy Was,The Chi-lites,95,97.0,95,2,56eaddda-259f-4a93-a936-84df684d78f9,not_danceable,pop,female,not_aggressive,voice,178.205215454,C,0.308367162943,not_happy
You Made A Believer (Out Of Me),Ruby Andrews,96,96.0,96,2,2a03a030-d6a6-4e12-b7eb-22f4fbca710c,not_danceable,rhy,female,not_aggressive,voice,97.1411209106,F#,0.906497359276,happy
Big Bruce,Steve Greenberg,97,99.0,97,3,e05fbe15-4d2a-4b8a-b87c-5e654ee26b78,,,,,,,,,
Farewell Love Scene,Romeo & Juliet Soundtrack,98,,98,1,00aa085d-8158-42a0-bc3c-0538c40cd099,not_danceable,cla,female,not_aggressive,voice,139.643722534,A,0.0941950008273,not_happy
Questions 67 And 68,Chicago,99,,99,1,2b841c88-52a7-4fe9-a770-22a04c43846a,,,,,,,,,
