song,artist,this_week,last_week,peak_position,weeks_on_chart
Love You Too Late,Cole Swindell,74,49,49,13
Start Wit Me,Roddy Ricch & Gunna,75,,75,1
Self Control,YoungBoy Never Broke Again,76,62,50,8
F.N,Lil Tjay,77,63,56,12
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",78,77,77,4
I Don't Know About You,Chris Lane,79,54,39,17
Cash Shit,Megan Thee Stallion Featuring DaBaby,80,60,36,19
Remember You Young,Thomas Rhett,81,80,80,7
Tip Of My Tongue,Kenny Chesney,82,74,74,16
Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,83,88,58,5
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",84,71,43,15
Heartache Medication,Jon Pardi,85,87,84,5
Nice To Meet Ya,Niall Horan,86,90,83,3
Kinfolks,Sam Hunt,87,83,64,3
Slow Dancing In The Dark,Joji,88,,88,4
Come Thru,Summer Walker & Usher,89,72,42,4
INTRO,DaBaby,90,67,13,6
Hot Now,YoungBoy Never Broke Again,91,78,66,3
Lalala,Y2K & bbno$,92,84,55,18
What She Wants Tonight,Luke Bryan,93,,93,1
What If I Never Get Over You,Lady Antebellum,94,94,86,10
Lights Up,Harry Styles,95,66,17,3
Living,Dierks Bentley,96,73,51,14
La Cancion,J Balvin & Bad Bunny,97,93,93,4
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",98,91,13,7
Higher Love,Kygo X Whitney Houston,99,85,63,8
Somebody,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",100,97,97,2
Someone You Loved,Lewis Capaldi,1,2,1,26
Circles,Post Malone,2,3,2,10
Senorita,Shawn Mendes & Camila Cabello,3,4,1,20
Truth Hurts,Lizzo,4,5,1,27
Lose You To Love Me,Selena Gomez,5,1,1,3
Good As Hell,Lizzo,6,6,6,11
No Guidance,Chris Brown Featuring Drake,7,8,5,22
Panini,Lil Nas X,8,9,5,20
Memories,Maroon 5,9,11,9,7
"10,000 Hours",Dan + Shay & Justin Bieber,10,12,4,5
Hot,Young Thug Featuring Gunna,11,35,11,12
Bad Guy,Billie Eilish,12,10,1,32
Ran$om,Lil Tecca,13,13,4,23
HIGHEST IN THE ROOM,Travis Scott,14,14,1,5
Beautiful People,Ed Sheeran Featuring Khalid,15,15,13,19
Trampoline,SHAED,16,16,16,23
Bandit,Juice WRLD & YoungBoy Never Broke Again,17,18,10,5
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,18,21,1,36
Only Human,Jonas Brothers,19,22,19,21
I Don't Care,Ed Sheeran & Justin Bieber,20,20,2,26
Goodbyes,Post Malone Featuring Young Thug,21,24,3,18
On Chill,Wale Featuring Jeremih,22,29,22,13
Dance Monkey,Tones And I,23,41,23,5
Talk,Khalid,24,25,3,39
Sucker,Jonas Brothers,25,26,1,36
Ballin',Mustard & Roddy Ricch,26,31,26,16
How Do You Sleep?,Sam Smith,27,30,24,16
One Man Band,Old Dominion,28,28,28,11
Playing Games,Summer Walker,29,34,16,10
Don't Start Now,Dua Lipa,30,,30,1
Baby,Lil Baby & DaBaby,31,38,21,16
Money In The Grave,Drake Featuring Rick Ross,32,32,7,21
Even Though I'm Leaving,Luke Combs,33,40,33,10
Roxanne,Arizona Zervas,34,,34,1
223's,YNW Melly & 9lokknine,35,61,34,9
Dancing With A Stranger,Sam Smith & Normani,36,42,7,43
Follow God,Kanye West,37,7,7,2
Suge,DaBaby,38,39,7,32
Heat,Chris Brown Featuring Gunna,39,46,39,10
One Thing Right,Marshmello & Kane Brown,40,47,36,20
Time,NF,41,49,41,16
Graveyard,Halsey,42,50,42,8
Lover,Taylor Swift,43,48,10,12
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",44,43,11,13
Hot Girl Bummer,blackbear,45,57,45,8
You Need To Calm Down,Taylor Swift,46,52,2,21
My Type,Saweetie,47,53,21,19
Camelot,NLE Choppa,48,55,37,8
Prayed For You,Matt Stell,49,56,36,14
Every Little Thing,Russell Dickerson,50,54,50,10
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,51,59,8,9
Liar,Camila Cabello,52,58,52,9
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,53,66,53,13
The Bones,Maren Morris,54,69,53,7
Immortal,21 Savage,55,,55,1
Hate Me,Ellie Goulding & Juice WRLD,56,68,56,13
Good Vibes,Chris Janson,57,62,48,10
Lonely Child,YoungBoy Never Broke Again,58,64,44,4
Make No Sense,YoungBoy Never Broke Again,59,70,57,4
VIBEZ,DaBaby,60,67,21,6
Baby Sitter,DaBaby Featuring Offset,61,65,59,13
Look At Her Now.,Selena Gomez,62,27,27,2
Enemies,Post Malone Featuring DaBaby,63,73,16,9
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",64,78,64,5
BOP,DaBaby,65,71,19,6
Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,66,83,58,6
Juicy,Doja Cat & Tyga,67,,67,2
Remember You Young,Thomas Rhett,68,81,68,8
Slow Dancing In The Dark,Joji,69,88,69,5
It All Comes Out In The Wash,Miranda Lambert,70,,70,1
We Were,Keith Urban,71,72,71,10
Kinfolks,Sam Hunt,72,87,64,4
Tip Of My Tongue,Kenny Chesney,73,82,73,17
Self Control,YoungBoy Never Broke Again,74,76,50,9
Heartache Medication,Jon Pardi,75,85,75,6
I Don't Know About You,Chris Lane,76,79,39,18
What If I Never Get Over You,Lady Antebellum,77,94,77,11
Nice To Meet Ya,Niall Horan,78,86,78,4
Love Me More,Trippie Redd,79,,79,1
Cash Shit,Megan Thee Stallion Featuring DaBaby,80,80,36,20
F.N,Lil Tjay,81,77,56,13
Start Wit Me,Roddy Ricch & Gunna,82,75,75,2
Hot Now,YoungBoy Never Broke Again,83,91,66,4
Closed On Sunday,Kanye West,84,17,17,2
In My Room,Frank Ocean,85,,85,1
Love You Too Late,Cole Swindell,86,74,49,14
Stuck In A Dream,Lil Mosey x Gunna,87,,87,2
Ridin' Roads,Dustin Lynch,88,,88,1
All The Good Girls Go To Hell,Billie Eilish,89,,46,3
For My Daughter,Kane Brown,90,,90,1
Easy,DaniLeigh Featuring Chris Brown,91,,91,1
Selah,Kanye West,92,19,19,2
Living,Dierks Bentley,93,96,51,15
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",94,84,43,16
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,95,,78,2
On God,Kanye West,96,23,23,2
Come Thru,Summer Walker & Usher,97,89,42,5
Higher Love,Kygo X Whitney Houston,98,99,63,9
Somebody,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",99,100,97,3
Big Boy Diamonds,Gucci Mane Featuring Kodak Black & London On Da Track,100,,100,1
Someone You Loved,Lewis Capaldi,1,1,1,27
Circles,Post Malone,2,2,2,11
Senorita,Shawn Mendes & Camila Cabello,3,3,1,21
Good As Hell,Lizzo,4,6,4,12
Memories,Maroon 5,5,9,5,8
Truth Hurts,Lizzo,6,4,1,28
No Guidance,Chris Brown Featuring Drake,7,7,5,23
Lose You To Love Me,Selena Gomez,8,5,1,4
Panini,Lil Nas X,9,8,5,21
"10,000 Hours",Dan + Shay & Justin Bieber,10,10,4,6
Even Though I'm Leaving,Luke Combs,11,33,11,11
HIGHEST IN THE ROOM,Travis Scott,12,14,1,6
Bad Guy,Billie Eilish,13,12,1,33
Trampoline,SHAED,14,16,14,24
Beautiful People,Ed Sheeran Featuring Khalid,15,15,13,20
Hot,Young Thug Featuring Gunna,16,11,11,13
Ran$om,Lil Tecca,17,13,4,24
Only Human,Jonas Brothers,18,19,18,22
Woah,Lil Baby,19,,19,1
One Man Band,Old Dominion,20,28,20,12
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,21,18,1,37
Bandit,Juice WRLD & YoungBoy Never Broke Again,22,17,10,6
Dance Monkey,Tones And I,23,23,23,6
I Don't Care,Ed Sheeran & Justin Bieber,24,20,2,27
Ballin',Mustard & Roddy Ricch,25,26,25,17
Lover,Taylor Swift,26,43,10,13
Roxanne,Arizona Zervas,27,34,27,2
On Chill,Wale Featuring Jeremih,28,22,22,14
Talk,Khalid,29,24,3,40
Goodbyes,Post Malone Featuring Young Thug,30,21,3,19
How Do You Sleep?,Sam Smith,31,27,24,17
Sucker,Jonas Brothers,32,25,1,37
Playing Games,Summer Walker,33,29,16,11
Baby,Lil Baby & DaBaby,34,31,21,17
Money In The Grave,Drake Featuring Rick Ross,35,32,7,22
Heat,Chris Brown Featuring Gunna,36,39,36,11
Suge,DaBaby,37,38,7,33
Follow God,Kanye West,38,37,7,3
All I Want For Christmas Is You,Mariah Carey,39,,3,31
One Thing Right,Marshmello & Kane Brown,40,40,36,21
Dancing With A Stranger,Sam Smith & Normani,41,36,7,44
Graveyard,Halsey,42,42,42,9
Time,NF,43,41,41,17
223's,YNW Melly & 9lokknine,44,35,34,10
Hot Girl Bummer,blackbear,45,45,45,9
Don't Start Now,Dua Lipa,46,30,30,2
Juicy,Doja Cat & Tyga,47,67,47,3
The Bones,Maren Morris,48,54,48,8
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,49,51,8,10
My Type,Saweetie,50,47,21,20
Camelot,NLE Choppa,51,48,37,9
VIBEZ,DaBaby,52,60,21,7
Remember You Young,Thomas Rhett,53,68,53,9
What If I Never Get Over You,Lady Antebellum,54,77,54,12
Liar,Camila Cabello,55,52,52,10
Heart On Ice,Rod Wave,56,,56,1
Prayed For You,Matt Stell,57,49,36,15
Every Little Thing,Russell Dickerson,58,50,50,11
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",59,44,11,14
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",60,64,60,6
Good Vibes,Chris Janson,61,57,48,11
Stuck In A Dream,Lil Mosey x Gunna,62,87,62,3
Nice To Meet Ya,Niall Horan,63,78,63,5
Baby Sitter,DaBaby Featuring Offset,64,61,59,14
Kinfolks,Sam Hunt,65,72,64,5
Enemies,Post Malone Featuring DaBaby,66,63,16,10
BOP,DaBaby,67,65,19,7
Hate Me,Ellie Goulding & Juice WRLD,68,56,56,14
Make No Sense,YoungBoy Never Broke Again,69,59,57,5
We Were,Keith Urban,70,71,70,11
Heartache Medication,Jon Pardi,71,75,71,7
Better Together,Luke Combs,72,,72,1
Lonely Child,YoungBoy Never Broke Again,73,58,44,5
Everything I Wanted,Billie Eilish,74,,74,1
Tip Of My Tongue,Kenny Chesney,75,73,73,18
Ridin' Roads,Dustin Lynch,76,88,76,2
I Don't Know About You,Chris Lane,77,76,39,19
Tusa,Karol G & Nicki Minaj,78,,78,1
Slow Dancing In The Dark,Joji,79,69,69,6
All The Good Girls Go To Hell,Billie Eilish,80,89,46,4
Yellow Hearts,Ant Saunders,81,,81,1
It All Comes Out In The Wash,Miranda Lambert,82,70,70,2
Jerry Sprunger,Tory Lanez & T-Pain,83,,83,1
La Cancion,J Balvin & Bad Bunny,84,,84,5
Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,85,66,58,7
Self Control,YoungBoy Never Broke Again,86,74,50,10
Look At Her Now.,Selena Gomez,87,62,27,3
Hot Now,YoungBoy Never Broke Again,88,83,66,5
homecoming queen?,Kelsea Ballerini,89,,82,2
Show Me Love,Alicia Keys Featuring Miguel,90,,90,1
Easy,DaniLeigh Featuring Chris Brown,91,91,91,2
Valentino,24kGoldn,92,,92,1
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,93,53,53,14
Lalala,Y2K & bbno$,94,,55,19
Living,Dierks Bentley,95,93,51,16
Somebody,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",96,99,96,4
Come Thru,Summer Walker & Usher,97,97,42,6
Start Wit Me,Roddy Ricch & Gunna,98,82,75,3
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",99,94,43,17
Immortal,21 Savage,100,55,55,2
Circles,Post Malone,1,2,1,12
Someone You Loved,Lewis Capaldi,2,1,1,28
Good As Hell,Lizzo,3,4,3,13
Memories,Maroon 5,4,5,4,9
Lose You To Love Me,Selena Gomez,5,8,1,5
Senorita,Shawn Mendes & Camila Cabello,6,3,1,22
No Guidance,Chris Brown Featuring Drake,7,7,5,24
Everything I Wanted,Billie Eilish,8,74,8,2
"10,000 Hours",Dan + Shay & Justin Bieber,9,10,4,7
Truth Hurts,Lizzo,10,6,1,29
Panini,Lil Nas X,11,9,5,22
Roxanne,Arizona Zervas,12,27,12,3
Trampoline,SHAED,13,14,13,25
HIGHEST IN THE ROOM,Travis Scott,14,12,1,7
Lover,Taylor Swift,15,26,10,14
Woah,Lil Baby,16,19,16,2
Bad Guy,Billie Eilish,17,13,1,34
BOP,DaBaby,18,67,18,8
Dance Monkey,Tones And I,19,23,19,7
Ballin',Mustard & Roddy Ricch,20,25,20,18
Hot,Young Thug Featuring Gunna,21,16,11,14
One Man Band,Old Dominion,22,20,20,13
Beautiful People,Ed Sheeran Featuring Khalid,23,15,13,21
Only Human,Jonas Brothers,24,18,18,23
Even Though I'm Leaving,Luke Combs,25,11,11,12
Ran$om,Lil Tecca,26,17,4,25
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,27,21,1,38
Bandit,Juice WRLD & YoungBoy Never Broke Again,28,22,10,7
On Chill,Wale Featuring Jeremih,29,28,22,15
I Don't Care,Ed Sheeran & Justin Bieber,30,24,2,28
All I Want For Christmas Is You,Mariah Carey,31,39,3,32
Talk,Khalid,32,29,3,41
Goodbyes,Post Malone Featuring Young Thug,33,30,3,20
Baby,Lil Baby & DaBaby,34,34,21,18
How Do You Sleep?,Sam Smith,35,31,24,18
Playing Games,Summer Walker,36,33,16,12
Heat,Chris Brown Featuring Gunna,37,36,36,12
Sucker,Jonas Brothers,38,32,1,38
Graveyard,Halsey,39,42,39,10
Suge,DaBaby,40,37,7,34
Hot Girl Bummer,blackbear,41,45,41,10
Don't Start Now,Dua Lipa,42,46,30,3
Time,NF,43,43,41,18
Jerry Sprunger,Tory Lanez & T-Pain,44,83,44,2
One Thing Right,Marshmello & Kane Brown,45,40,36,22
Money In The Grave,Drake Featuring Rick Ross,46,35,7,23
What If I Never Get Over You,Lady Antebellum,47,54,47,13
Dancing With A Stranger,Sam Smith & Normani,48,41,7,45
Reply,A Boogie Wit da Hoodie Featuring Lil Uzi Vert,49,,49,1
The Bones,Maren Morris,50,48,48,9
Juicy,Doja Cat & Tyga,51,47,47,4
Follow God,Kanye West,52,38,7,4
Remember You Young,Thomas Rhett,53,53,53,10
Heart On Ice,Rod Wave,54,56,54,2
None Of Your Concern,Jhene Aiko Featuring Big Sean,55,,55,1
223's,YNW Melly & 9lokknine,56,44,34,11
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,57,49,8,11
Camelot,NLE Choppa,58,51,37,10
VIBEZ,DaBaby,59,52,21,8
Watermelon Sugar,Harry Styles,60,,60,1
Prayed For You,Matt Stell,61,57,36,16
Kinfolks,Sam Hunt,62,65,62,6
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",63,60,60,7
Baby Sitter,DaBaby Featuring Offset,64,64,59,15
We Were,Keith Urban,65,70,65,12
The Take,Tory Lanez Featuring Chris Brown,66,,66,1
Heartache Medication,Jon Pardi,67,71,67,8
Enemies,Post Malone Featuring DaBaby,68,66,16,11
Hate Me,Ellie Goulding & Juice WRLD,69,68,56,15
Ridin' Roads,Dustin Lynch,70,76,70,3
Nice To Meet Ya,Niall Horan,71,63,63,6
Liar,Camila Cabello,72,55,52,11
Every Little Thing,Russell Dickerson,73,58,50,12
Tip Of My Tongue,Kenny Chesney,74,75,73,19
Falling,Trevor Daniel,75,,75,1
All The Good Girls Go To Hell,Billie Eilish,76,80,46,5
Lights Up,Harry Styles,77,,17,4
Make No Sense,YoungBoy Never Broke Again,78,69,57,6
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",79,59,11,15
I Don't Know About You,Chris Lane,80,77,39,20
Lonely Child,YoungBoy Never Broke Again,81,73,44,6
Stuck In A Dream,Lil Mosey x Gunna,82,62,62,4
homecoming queen?,Kelsea Ballerini,83,89,82,3
Good Vibes,Chris Janson,84,61,48,12
Slow Dancing In The Dark,Joji,85,79,69,7
La Cancion,J Balvin & Bad Bunny,86,84,84,6
Beauty In The Benz,Tory Lanez Featuring Snoop Dogg,87,,87,1
Easy,DaniLeigh Featuring Chris Brown,88,91,88,3
Up All Night,Khalid,89,,89,1
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,90,,78,3
Lalala,Y2K & bbno$,91,94,55,20
Tusa,Karol G & Nicki Minaj,92,78,78,2
We Back,Jason Aldean,93,,93,1
Self Control,YoungBoy Never Broke Again,94,86,50,11
Homesick,Kane Brown,95,,95,1
Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,96,85,58,8
Death,Trippie Redd Featuring DaBaby,97,,97,1
Yellow Hearts,Ant Saunders,98,81,81,2
Hell Right,Blake Shelton Featuring Trace Adkins,99,,99,1
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,100,,100,1
Circles,Post Malone,1,1,1,13
Someone You Loved,Lewis Capaldi,2,2,1,29
Good As Hell,Lizzo,3,3,3,14
Memories,Maroon 5,4,4,4,10
Roxanne,Arizona Zervas,5,12,5,4
Lose You To Love Me,Selena Gomez,6,5,1,6
Senorita,Shawn Mendes & Camila Cabello,7,6,1,23
"10,000 Hours",Dan + Shay & Justin Bieber,8,9,4,8
Truth Hurts,Lizzo,9,10,1,30
No Guidance,Chris Brown Featuring Drake,10,7,5,25
Dance Monkey,Tones And I,11,19,11,8
BOP,DaBaby,12,18,12,9
Panini,Lil Nas X,13,11,5,23
Bad Guy,Billie Eilish,14,17,1,35
HIGHEST IN THE ROOM,Travis Scott,15,14,1,8
Ballin',Mustard & Roddy Ricch,16,20,16,19
Trampoline,SHAED,17,13,13,26
All I Want For Christmas Is You,Mariah Carey,18,31,3,33
Lover,Taylor Swift,19,15,10,15
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,20,27,1,39
Hot,Young Thug Featuring Gunna,21,21,11,15
One Man Band,Old Dominion,22,22,20,14
Woah,Lil Baby,23,16,16,3
Only Human,Jonas Brothers,24,24,18,24
Ran$om,Lil Tecca,25,26,4,26
Everything I Wanted,Billie Eilish,26,8,8,3
Beautiful People,Ed Sheeran Featuring Khalid,27,23,13,22
Even Though I'm Leaving,Luke Combs,28,25,11,13
Rockin' Around The Christmas Tree,Brenda Lee,29,,9,28
Bandit,Juice WRLD & YoungBoy Never Broke Again,30,28,10,8
On Chill,Wale Featuring Jeremih,31,29,22,16
Heartless,The Weeknd,32,,32,1
Vete,Bad Bunny,33,,33,1
Graveyard,Halsey,34,39,34,11
I Don't Care,Ed Sheeran & Justin Bieber,35,30,2,29
Talk,Khalid,36,32,3,42
Don't Start Now,Dua Lipa,37,42,30,4
Heat,Chris Brown Featuring Gunna,38,37,36,13
Baby,Lil Baby & DaBaby,39,34,21,19
How Do You Sleep?,Sam Smith,40,35,24,19
Goodbyes,Post Malone Featuring Young Thug,41,33,3,21
Falling,Trevor Daniel,42,75,42,2
Playing Games,Summer Walker,43,36,16,13
Suge,DaBaby,44,40,7,35
Hot Girl Bummer,blackbear,45,41,41,11
Last Christmas,Wham!,46,,25,10
Jingle Bell Rock,Bobby Helms,47,,8,26
A Holly Jolly Christmas,Burl Ives,48,,10,11
It's The Most Wonderful Time Of The Year,Andy Williams,49,,10,11
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,50,57,8,12
Juicy,Doja Cat & Tyga,51,51,47,5
One Thing Right,Marshmello & Kane Brown,52,45,36,23
The Bones,Maren Morris,53,50,48,10
Time,NF,54,43,41,19
Into The Unknown,Idina Menzel & AURORA,55,,55,1
Heart On Ice,Rod Wave,56,54,54,3
223's,YNW Melly & 9lokknine,57,56,34,12
Who Needs Love,Trippie Redd,58,,58,1
Death,Trippie Redd Featuring DaBaby,59,97,59,2
6 Kiss,Trippie Redd Featuring Juice WRLD & YNW Melly,60,,60,1
What If I Never Get Over You,Lady Antebellum,61,47,47,14
Remember You Young,Thomas Rhett,62,53,53,11
Loyal,PARTYNEXTDOOR Featuring Drake,63,,63,1
Suicidal,YNW Melly & Juice WRLD,64,,64,1
Camelot,NLE Choppa,65,58,37,11
VIBEZ,DaBaby,66,59,21,9
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",67,63,60,8
We Were,Keith Urban,68,65,65,13
Prayed For You,Matt Stell,69,61,36,17
Kinfolks,Sam Hunt,70,62,62,7
Enemies,Post Malone Featuring DaBaby,71,68,16,12
Ridin' Roads,Dustin Lynch,72,70,70,4
Hate Me,Ellie Goulding & Juice WRLD,73,69,56,16
Heartache Medication,Jon Pardi,74,67,67,9
Baby Sitter,DaBaby Featuring Offset,75,64,59,16
All The Good Girls Go To Hell,Billie Eilish,76,76,46,6
Watermelon Sugar,Harry Styles,77,60,60,2
We Back,Jason Aldean,78,93,78,2
Follow God,Kanye West,79,52,7,5
Jerry Sprunger,Tory Lanez & T-Pain,80,44,44,3
Love Me More,Trippie Redd,81,,79,2
Nice To Meet Ya,Niall Horan,82,71,63,7
Lalala,Y2K & bbno$,83,91,55,21
Hate Me,Trippie Redd Featuring YoungBoy Never Broke Again,84,,84,1
Reply,A Boogie Wit da Hoodie Featuring Lil Uzi Vert,85,49,49,2
Tip Of My Tongue,Kenny Chesney,86,74,73,20
Candy,Doja Cat,87,,87,1
Slow Dancing In The Dark,Joji,88,85,69,8
None Of Your Concern,Jhene Aiko Featuring Big Sean,89,55,55,2
Yellow Hearts,Ant Saunders,90,98,81,3
Make No Sense,YoungBoy Never Broke Again,91,78,57,7
Good Vibes,Chris Janson,92,84,48,13
La Cancion,J Balvin & Bad Bunny,93,86,84,7
Easy,DaniLeigh Featuring Chris Brown,94,88,88,4
Cuban Links,Rod Wave & Kevin Gates,95,,95,1
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",96,79,11,16
Lonely Child,YoungBoy Never Broke Again,97,81,44,7
Into The Unknown,Panic! At The Disco,98,,98,1
Show Yourself,Idina Menzel & Evan Rachel Wood,99,,99,1
Homesick,Kane Brown,100,95,95,2
Heartless,The Weeknd,1,32,1,2
Circles,Post Malone,2,1,1,14
All I Want For Christmas Is You,Mariah Carey,3,18,3,34
Someone You Loved,Lewis Capaldi,4,2,1,30
Memories,Maroon 5,5,4,4,11
Good As Hell,Lizzo,6,3,3,15
Roxanne,Arizona Zervas,7,5,5,5
Rockin' Around The Christmas Tree,Brenda Lee,8,29,8,29
Lose You To Love Me,Selena Gomez,9,6,1,7
"10,000 Hours",Dan + Shay & Justin Bieber,10,8,4,9
Blinding Lights,The Weeknd,11,,11,1
BOP,DaBaby,12,12,12,10
Dance Monkey,Tones And I,13,11,11,9
No Guidance,Chris Brown Featuring Drake,14,10,5,26
Senorita,Shawn Mendes & Camila Cabello,15,7,1,24
Ballin',Mustard & Roddy Ricch,16,16,16,20
Panini,Lil Nas X,17,13,5,24
A Holly Jolly Christmas,Burl Ives,18,48,10,12
Trampoline,SHAED,19,17,13,27
HIGHEST IN THE ROOM,Travis Scott,20,15,1,9
Bad Guy,Billie Eilish,21,14,1,36
Truth Hurts,Lizzo,22,9,1,31
Jingle Bell Rock,Bobby Helms,23,47,8,27
It's The Most Wonderful Time Of The Year,Andy Williams,24,49,10,12
Everything I Wanted,Billie Eilish,25,26,8,4
Hot,Young Thug Featuring Gunna,26,21,11,16
Last Christmas,Wham!,27,46,25,11
"Let It Snow, Let It Snow, Let It Snow",Dean Martin,28,,20,5
Woah,Lil Baby,29,23,16,4
One Man Band,Old Dominion,30,22,20,15
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,31,20,1,40
Lover,Taylor Swift,32,19,10,16
The Christmas Song (Merry Christmas To You),Nat King Cole,33,,11,18
Only Human,Jonas Brothers,34,24,18,25
On Chill,Wale Featuring Jeremih,35,31,22,17
Beautiful People,Ed Sheeran Featuring Khalid,36,27,13,23
Ran$om,Lil Tecca,37,25,4,27
Even Though I'm Leaving,Luke Combs,38,28,11,14
Feliz Navidad,Jose Feliciano,39,,29,6
Bandit,Juice WRLD & YoungBoy Never Broke Again,40,30,10,9
Falling,Trevor Daniel,41,42,41,3
Don't Start Now,Dua Lipa,42,37,30,5
Sleigh Ride,The Ronettes,43,,26,4
Rudolph The Red-Nosed Reindeer,Gene Autry,44,,16,5
Graveyard,Halsey,45,34,34,12
Into The Unknown,Idina Menzel & AURORA,46,55,46,2
Happy Holiday / The Holiday Season,Andy Williams,47,,47,1
Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,48,,28,4
Talk,Khalid,49,36,3,43
I Don't Care,Ed Sheeran & Justin Bieber,50,35,2,30
Baby,Lil Baby & DaBaby,51,39,21,20
Playing Games,Summer Walker,52,43,16,14
Hot Girl Bummer,blackbear,53,45,41,12
How Do You Sleep?,Sam Smith,54,40,24,20
Heat,Chris Brown Featuring Gunna,55,38,36,14
Juicy,Doja Cat & Tyga,56,51,47,6
The Bones,Maren Morris,57,53,48,11
Time,NF,58,54,41,20
Heart On Ice,Rod Wave,59,56,54,4
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,60,50,8,13
VIBEZ,DaBaby,61,66,21,10
Remember You Young,Thomas Rhett,62,62,53,12
Vete,Bad Bunny,63,33,33,2
Death,Trippie Redd Featuring DaBaby,64,59,59,3
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",65,67,60,9
We Were,Keith Urban,66,68,65,14
What If I Never Get Over You,Lady Antebellum,67,61,47,15
No Idea,Don Toliver,68,,68,1
Ridin' Roads,Dustin Lynch,69,72,69,5
Show Yourself,Idina Menzel & Evan Rachel Wood,70,99,70,2
Heartache Medication,Jon Pardi,71,74,67,10
Like It's Christmas,Jonas Brothers,72,,72,1
Camelot,NLE Choppa,73,65,37,12
223's,YNW Melly & 9lokknine,74,57,34,13
Prayed For You,Matt Stell,75,69,36,18
Enemies,Post Malone Featuring DaBaby,76,71,16,13
Kinfolks,Sam Hunt,77,70,62,8
Baby Sitter,DaBaby Featuring Offset,78,75,59,17
All The Good Girls Go To Hell,Billie Eilish,79,76,46,7
6 Kiss,Trippie Redd Featuring Juice WRLD & YNW Melly,80,60,60,2
We Back,Jason Aldean,81,78,78,3
Who Needs Love,Trippie Redd,82,58,58,2
Tip Toe,Roddy Ricch Featuring A Boogie Wit da Hoodie,83,,83,1
Yellow Hearts,Ant Saunders,84,90,81,4
Nice To Meet Ya,Niall Horan,85,82,63,8
Suicidal,YNW Melly & Juice WRLD,86,64,64,2
Slow Dancing In The Dark,Joji,87,88,69,9
Homesick,Kane Brown,88,100,88,3
Hate Me,Ellie Goulding & Juice WRLD,89,73,56,17
Easy,DaniLeigh Featuring Chris Brown,90,94,88,5
Follow God,Kanye West,91,79,7,6
Cuban Links,Rod Wave & Kevin Gates,92,95,92,2
F.N,Lil Tjay,93,,56,14
Candy,Doja Cat,94,87,87,2
Tusa,Karol G & Nicki Minaj,95,,78,3
Make No Sense,YoungBoy Never Broke Again,96,91,57,8
Jerry Sprunger,Tory Lanez & T-Pain,97,80,44,4
